,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ(C),Exit_λ(C),"Entry_calc_atr_…(H,L,C,14)","Exit_calc_atr_…(H,L,C,14)",Entry_λ(V),Exit_λ(V),"Entry_calc_adx(H,L,C,14)","Exit_calc_adx(H,L,C,14)"
891,7,43123,43142,1601.33,1547.8469997987984,1547.8469997987984,1820.1240917321877,-383.1986970078475,8.817695599436636,-0.0341857524689609,2022-07-24 06:00:00,2022-07-25 01:00:00,0 days 19:00:00,,-0.09415171739317174,10.053328485555953,23.978279305701918,29.37452336348028,38710.407499999994,45620.366195,20.73763826983116,24.395467407162606
892,9,43208,43537,1581.0,1834.8745971574494,1518.94176513929,1834.8745971574494,2272.574225867278,12.297148549766819,0.15971426142858094,2022-07-27 19:00:00,2022-08-10 12:00:00,13 days 17:00:00,,17.219169638057334,-9.403896140840317,28.726267960689224,25.964681557046852,63523.501875,41155.948155,36.1652700810214,32.42807017700531
893,22,43208,43567,1581.0,1877.603569116484,1877.603569116484,,6494.842809154425,30.43571140822506,0.1867299985381641,2022-07-27 19:00:00,2022-08-11 18:00:00,14 days 23:00:00,,17.219169638057334,29.876781262344153,28.726267960689224,25.752245756734457,63523.501875,49658.71868,36.1652700810214,49.74335957787263
894,30,43648,43651,2000.16,1951.7881767455658,1951.7881767455658,,-1498.578075753975,47.42337812094679,-0.02497430331830075,2022-08-15 03:00:00,2022-08-15 06:00:00,0 days 03:00:00,,-6.525058382659845,-4.477635134542581,23.0146007242742,26.56169015715394,29270.036379999998,33661.937765,26.086867899205902,24.7494070134955
895,13,43648,43651,2000.16,1951.7881767455658,1951.7881767455658,2197.9938224045036,-649.3838328267225,20.550130519076944,-0.02497430331830075,2022-08-15 03:00:00,2022-08-15 06:00:00,0 days 03:00:00,,-6.525058382659845,-4.477635134542581,23.0146007242742,26.56169015715394,29270.036379999998,33661.937765,26.086867899205902,24.7494070134955
896,-20,43748,43753,1748.76,1678.1160677910846,1800.5482169532047,1678.1160677910846,1385.46363563598,27.415008542328675,0.03961274376232247,2022-08-19 07:00:00,2022-08-19 12:00:00,0 days 05:00:00,,-10.40329378297815,-25.620851149052655,24.044312350378604,25.232217798962342,42436.5608,50436.440684999994,31.46895212636231,44.90510894184358
897,-20,43748,43798,1748.76,1601.65,1736.9776779651806,,2915.396719999998,26.80328,0.08335611290285687,2022-08-19 07:00:00,2022-08-21 09:00:00,2 days 02:00:00,,-10.40329378297815,-20.12911234874381,24.044312350378604,23.636424615803243,42436.5608,41626.337335,31.46895212636231,41.34705164987293
898,-21,43821,43836,1556.62,1606.3580770621163,1606.3580770621163,,-1071.0686341517664,26.569015847321776,-0.032765394439838315,2022-08-22 08:00:00,2022-08-22 23:00:00,0 days 15:00:00,,-4.029348954138375,-7.850384221715477,23.484058500243925,24.07710013386864,34908.115915,41585.193965,30.03787093022031,30.219925334242483
899,-21,43821,43836,1556.62,1606.3580770621163,1606.3580770621163,1488.7953494607502,-1071.0686341517664,26.569015847321776,-0.032765394439838315,2022-08-22 08:00:00,2022-08-22 23:00:00,0 days 15:00:00,,-4.029348954138375,-7.850384221715477,23.484058500243925,24.07710013386864,34908.115915,41585.193965,30.03787093022031,30.219925334242483
900,-28,43921,43921,1629.13,1665.3770001657795,1665.3770001657795,,-1051.8144830436786,36.89847840185673,-0.02305819852672627,2022-08-26 12:00:00,2022-08-26 12:00:00,0 days 00:00:00,,-5.208267288704004,-5.208267288704004,19.448344225815994,19.448344225815994,25400.117944999998,25400.117944999998,27.564775248464212,27.564775248464212
901,-29,43921,43921,1629.13,1665.3770001657795,1665.3770001657795,1579.70227250121,-1089.3792860095243,38.216281201923046,-0.02305819852672627,2022-08-26 12:00:00,2022-08-26 12:00:00,0 days 00:00:00,,-5.208267288704004,-5.208267288704004,19.448344225815994,19.448344225815994,25400.117944999998,25400.117944999998,27.564775248464212,27.564775248464212
902,-18,43925,43932,1593.53,1515.9804129765478,1650.3996971505317,1515.9804129765478,1373.5040914487086,22.388474973431144,0.04788474823709729,2022-08-26 16:00:00,2022-08-26 23:00:00,0 days 07:00:00,,-9.635700461156551,-28.05059427664554,26.63558645963999,26.63540749017973,45131.077925000005,53562.200485,28.123199031894966,38.728258105481345
903,-18,43925,43957,1593.53,1491.06,1580.6050688294247,,1822.2509520000006,22.209048,0.06352949991528245,2022-08-26 16:00:00,2022-08-28 00:00:00,1 days 08:00:00,,-9.635700461156551,-26.169390777730264,26.63558645963999,20.88744479956703,45131.077925000005,30879.52855,28.123199031894966,51.35734357776395
904,-27,43981,43993,1426.76,1466.0749806850013,1466.0749806850013,,-1092.7470962864325,31.242617791398015,-0.028366448931337527,2022-08-29 00:00:00,2022-08-29 12:00:00,0 days 12:00:00,,-8.593216262103116,-10.194911627269981,18.40827106834466,17.880284032328632,26194.133280000002,30121.973794999998,37.37235569169586,32.43735293343027
905,-27,43981,43993,1426.76,1466.0749806850013,1466.0749806850013,1373.1486627022712,-1092.7470962864325,31.242617791398015,-0.028366448931337527,2022-08-29 00:00:00,2022-08-29 12:00:00,0 days 12:00:00,,-8.593216262103116,-10.194911627269981,18.40827106834466,17.880284032328632,26194.133280000002,30121.973794999998,37.37235569169586,32.43735293343027
906,-20,44020,44030,1523.95,1574.3717408098223,1574.3717408098223,,-1033.2213901229238,24.78657392647858,-0.03389945175769962,2022-08-30 15:00:00,2022-08-31 01:00:00,0 days 10:00:00,,19.5950219806472,3.267061326681233,23.028267224924928,29.68330201226262,36524.156494999996,45162.805069999995,42.338826637242434,28.68621138977045
907,-20,44020,44030,1523.95,1574.3717408098223,1574.3717408098223,1455.1694443502427,-1033.2213901229238,24.78657392647858,-0.03389945175769962,2022-08-30 15:00:00,2022-08-31 01:00:00,0 days 10:00:00,,19.5950219806472,3.267061326681233,23.028267224924928,29.68330201226262,36524.156494999996,45162.805069999995,42.338826637242434,28.68621138977045
908,35,44090,44095,1624.15,1576.6012069410383,1576.6012069410383,,-1709.0182739608372,44.81051689717454,-0.03006439894205472,2022-09-02 13:00:00,2022-09-02 18:00:00,0 days 05:00:00,,9.294747597390788,11.518198891755885,21.785010057353972,23.134647559843273,33695.619245,40300.8242,20.3369137053746,21.58166474823901
909,8,44090,44095,1624.15,1576.6012069410383,1576.6012069410383,1818.6677897866616,-390.6327483339057,10.242403862211322,-0.03006439894205472,2022-09-02 13:00:00,2022-09-02 18:00:00,0 days 05:00:00,,9.294747597390788,11.518198891755885,21.785010057353972,23.134647559843273,33695.619245,40300.8242,20.3369137053746,21.58166474823901
910,50,44165,44190,1600.82,1572.2861982385498,1572.2861982385498,,-1490.1522120372786,63.462123964770996,-0.018617361252823855,2022-09-05 16:00:00,2022-09-06 17:00:00,1 days 01:00:00,,3.626156509403225,18.194992928057406,13.105630613599088,26.734116155855737,20160.01875,43596.12134,33.096337135797675,41.46576861714982
911,21,44165,44190,1600.82,1572.2861982385498,1572.2861982385498,1717.5491890241142,-625.863929055657,26.65409206520382,-0.018617361252823855,2022-09-05 16:00:00,2022-09-06 17:00:00,1 days 01:00:00,,3.626156509403225,18.194992928057406,13.105630613599088,26.734116155855737,20160.01875,43596.12134,33.096337135797675,41.46576861714982
912,-17,44191,44199,1587.8,1507.5976515324328,1646.6150555428826,1507.5976515324328,1342.3912199182212,21.048704030420545,0.049731823533791505,2022-09-06 18:00:00,2022-09-07 02:00:00,0 days 08:00:00,,15.505258714450353,-10.273445870505839,26.80239357329462,26.309384285832113,45378.298795,42190.907085,41.091578661453205,43.61364360428641
913,-17,44191,44211,1587.8,1536.14,1574.4329419220721,,856.9772079999975,21.242792,0.031748598060208987,2022-09-06 18:00:00,2022-09-07 14:00:00,0 days 20:00:00,,15.505258714450353,-24.550976821505344,26.80239357329462,20.328281275174067,45378.298795,31188.424515,41.091578661453205,43.22443120873768
914,27,44218,44355,1639.74,1586.8862823117133,1586.8862823117133,,-1461.8979414327068,34.8475638489665,-0.03302009355215541,2022-09-07 21:00:00,2022-09-13 14:00:00,5 days 17:00:00,,-7.162543530185873,-12.120575618605246,24.08916655674441,29.868160346773905,35342.450930000006,43301.040759999996,34.47966117103915,26.145847135526534
915,11,44218,44355,1639.74,1586.8862823117133,1586.8862823117133,1855.9088450884458,-595.588050213325,14.19715564217154,-0.03302009355215541,2022-09-07 21:00:00,2022-09-13 14:00:00,5 days 17:00:00,,-7.162543530185873,-12.120575618605246,24.08916655674441,29.868160346773905,35342.450930000006,43301.040759999996,34.47966117103915,26.145847135526534
916,-15,44356,44403,1590.1,1500.4955189596783,1655.8099527629024,1500.4955189596783,1325.523642491066,18.54357311375807,0.05557401599442659,2022-09-13 15:00:00,2022-09-15 14:00:00,1 days 23:00:00,,-15.430343472563484,-6.0106861136421905,28.620434607718636,33.33794593016176,45124.012235,56606.61766,28.58642995359861,25.576383549334423
917,-15,44356,44439,1590.1,1445.63,1575.165919826613,,2148.835619999997,18.214380000000002,0.09009226337966156,2022-09-13 15:00:00,2022-09-17 02:00:00,3 days 11:00:00,,-15.430343472563484,-20.541823080517656,28.620434607718636,19.557043743274708,45124.012235,30096.88692,28.58642995359861,50.29727764115683
918,-29,44478,44482,1396.49,1349.4268706352173,1431.002961534174,1349.4268706352173,1332.9781158793314,31.85263569936852,0.03291449463764771,2022-09-18 17:00:00,2022-09-18 21:00:00,0 days 04:00:00,,-6.162904827879555,-14.021849314435277,16.40144480338513,18.79280286936389,23670.535135000002,31260.110389999998,35.4938909186858,45.85135184816144
919,-30,44478,44499,1396.49,1339.36,1388.6461451058697,,1681.0698000000032,32.8302,0.04012607322644641,2022-09-18 17:00:00,2022-09-19 14:00:00,0 days 21:00:00,,-6.162904827879555,-27.951087031021896,16.40144480338513,22.51584725147577,23670.535135000002,50312.20307999999,35.4938909186858,50.722984277545585
920,-27,44694,44703,1331.84,1279.4660936303032,1370.230198004444,1279.4660936303032,1385.8933661706028,28.202105811207275,0.03854020297651709,2022-09-27 17:00:00,2022-09-28 02:00:00,0 days 09:00:00,,13.752634464776797,-4.140181587255259,17.875018638239414,19.026638847752373,36679.568999999996,37648.39585,29.95604144749737,28.970675987330253
921,-27,44694,44712,1331.84,1302.74,1323.1026822717172,,757.2465359999975,28.453464000000004,0.021058211196540073,2022-09-27 17:00:00,2022-09-28 11:00:00,0 days 18:00:00,,13.752634464776797,-15.589666181218718,17.875018638239414,19.438011392203286,36679.568999999996,41483.77783,29.95604144749737,33.5693224286203
922,-49,44808,44816,1289.62,1308.9429230157411,1308.9429230157411,,-997.75506106243,50.931833291108525,-0.015789417180989366,2022-10-02 11:00:00,2022-10-02 19:00:00,0 days 08:00:00,,-5.0300706373263795,-6.247946603409089,9.305064909241471,9.260872714919586,13640.659334999998,13936.46623,31.742566273088446,37.21950944279529
923,-49,44808,44816,1289.62,1308.9429230157411,1308.9429230157411,1263.270559523989,-997.75506106243,50.931833291108525,-0.015789417180989366,2022-10-02 11:00:00,2022-10-02 19:00:00,0 days 08:00:00,,-5.0300706373263795,-6.247946603409089,9.305064909241471,9.260872714919586,13640.659334999998,13936.46623,31.742566273088446,37.21950944279529
924,-45,44821,44823,1276.72,1300.12500922386,1300.12500922386,,-1099.6086252397254,46.383210166029485,-0.019139472419598284,2022-10-03 00:00:00,2022-10-03 02:00:00,0 days 02:00:00,,-5.949178708542222,-5.966466624069082,11.450166230849945,11.88509231129409,18077.82877,19094.99596,35.39524803632622,33.72442301405533
925,-44,44821,44823,1276.72,1300.12500922386,1300.12500922386,1244.8040783311003,-1075.1728780121757,45.352472162339936,-0.019139472419598284,2022-10-03 00:00:00,2022-10-03 02:00:00,0 days 02:00:00,,-5.949178708542222,-5.966466624069082,11.450166230849945,11.88509231129409,18077.82877,19094.99596,35.39524803632622,33.72442301405533
926,-47,44883,44885,1323.76,1344.2429792577768,1344.2429792577768,,-1012.8584811255573,50.15845601004621,-0.01627952230727623,2022-10-05 14:00:00,2022-10-05 16:00:00,0 days 02:00:00,,1.2278617173346114,-0.30315235530292334,9.341062673736946,10.75744689725278,17318.759140000002,18760.07043,31.76040532242358,30.14788807229845
927,-46,44883,44885,1323.76,1344.2429792577768,1344.2429792577768,1295.8050282848499,-991.3083006760775,49.091254818343096,-0.01627952230727623,2022-10-05 14:00:00,2022-10-05 16:00:00,0 days 02:00:00,,1.2278617173346114,-0.30315235530292334,9.341062673736946,10.75744689725278,17318.759140000002,18760.07043,31.76040532242358,30.14788807229845
928,54,44894,44929,1370.04,1343.7824248124052,1343.7824248124052,,-1476.5276245060638,58.618564375947955,-0.019957887475927506,2022-10-06 01:00:00,2022-10-07 12:00:00,1 days 11:00:00,,1.9571428036336673,-1.325349934693093,11.939885631127668,10.15278566996918,24992.90364,19559.23566,27.4815100121047,15.626781034537554
929,23,44894,44929,1370.04,1343.7824248124052,1343.7824248124052,1477.4573530401603,-628.8913956229532,24.96716630827413,-0.019957887475927506,2022-10-06 01:00:00,2022-10-07 12:00:00,1 days 11:00:00,,1.9571428036336673,-1.325349934693093,11.939885631127668,10.15278566996918,24992.90364,19559.23566,27.4815100121047,15.626781034537554
930,-41,44934,45011,1323.83,1291.0610294002506,1347.8605784398162,1291.0610294002506,1300.6435817075576,42.88421288216411,0.023963057332126624,2022-10-07 17:00:00,2022-10-10 22:00:00,3 days 05:00:00,,-4.501548355456558,-3.676540629888945,10.602776614208116,8.583915385902593,22793.10303,16995.47049,24.599058387128856,32.76749958843231
931,-42,44934,45025,1323.83,1286.72,1318.3685049000417,,1514.7627599999958,43.857240000000004,0.027243513139904547,2022-10-07 17:00:00,2022-10-11 12:00:00,3 days 19:00:00,,-4.501548355456558,-8.429556829034015,10.602776614208116,8.44478935210333,22793.10303,17436.789745,24.599058387128856,42.68857053326553
932,-42,45072,45073,1242.94,1267.1140303874695,1267.1140303874695,,-1057.4781839842256,42.16890771050949,-0.02025685230149843,2022-10-13 11:00:00,2022-10-13 12:00:00,0 days 01:00:00,,-4.000958865513465,-5.785285851828552,11.069818020685126,16.354831019207612,22098.230900000002,31015.56335,31.69904231330689,35.6615155197862
933,-42,45072,45073,1242.94,1267.1140303874695,1267.1140303874695,1209.9990494716328,-1057.4781839842256,42.16890771050949,-0.02025685230149843,2022-10-13 11:00:00,2022-10-13 12:00:00,0 days 01:00:00,,-4.000958865513465,-5.785285851828552,11.069818020685126,16.354831019207612,22098.230900000002,31015.56335,31.69904231330689,35.6615155197862
934,-28,45074,45076,1217.93,1253.9106282422567,1253.9106282422567,,-1035.1422058195,27.68461503631328,-0.03035426050228962,2022-10-13 13:00:00,2022-10-13 15:00:00,0 days 02:00:00,,-7.687478148918198,-10.724429588876445,16.719485946407072,18.457617984402027,33069.789235,37588.275645,39.340954925802706,41.981316158814955
935,-28,45074,45076,1217.93,1253.9106282422567,1253.9106282422567,1168.8655069423771,-1035.1422058195,27.68461503631328,-0.03035426050228962,2022-10-13 13:00:00,2022-10-13 15:00:00,0 days 02:00:00,,-7.687478148918198,-10.724429588876445,16.719485946407072,18.457617984402027,33069.789235,37588.275645,39.340954925802706,41.981316158814955
936,72,45171,45195,1331.41,1310.9102822834968,1310.9102822834968,,-1552.0784997179992,76.09882412976472,-0.016190839658269573,2022-10-17 14:00:00,2022-10-18 14:00:00,1 days 00:00:00,,7.0247229579657695,3.9091629669174313,9.631049685537063,9.542579227743554,21509.285995000002,20652.38856,25.865657509256952,29.205691630057302
937,17,45171,45195,1331.41,1310.9102822834968,1310.9102822834968,1415.272481567513,-366.46297910008315,17.96777791952778,-0.016190839658269573,2022-10-17 14:00:00,2022-10-18 14:00:00,1 days 00:00:00,,7.0247229579657695,3.9091629669174313,9.631049685537063,9.542579227743554,21509.285995000002,20652.38856,25.865657509256952,29.205691630057302
938,-44,45196,45229,1308.27,1279.6522623167693,1329.2736743010357,1279.6522623167693,1213.6330262453732,45.547431816775145,0.021083238764401803,2022-10-18 15:00:00,2022-10-20 00:00:00,1 days 09:00:00,,3.0219466291974952,-4.789469643837663,9.81310928290474,9.650314962488315,22958.131824999997,17140.799049999998,29.138376527595533,25.101261233568692
939,-45,45196,45234,1308.27,1290.9,1303.508710386128,,734.864939999995,46.78506,0.012482386663303409,2022-10-18 15:00:00,2022-10-20 05:00:00,1 days 14:00:00,,3.0219466291974952,-5.741257562423595,9.81310928290474,8.993901914691738,22958.131824999997,16924.971435,29.138376527595533,28.03524029810798
940,-46,45266,45267,1269.6,1288.842203316671,1288.842203316671,,-932.2166891078958,47.07533654102674,-0.015962177219594868,2022-10-21 13:00:00,2022-10-21 14:00:00,0 days 01:00:00,,-3.0339360675600204,-3.0956170968905443,9.407358542750767,9.806832932554284,18712.448014999998,19231.026814999997,32.08271488117371,32.00565786142921
941,-46,45266,45267,1269.6,1288.842203316671,1288.842203316671,1243.3369954772668,-932.2166891078958,47.07533654102674,-0.015962177219594868,2022-10-21 13:00:00,2022-10-21 14:00:00,0 days 01:00:00,,-3.0339360675600204,-3.0956170968905443,9.407358542750767,9.806832932554284,18712.448014999998,19231.026814999997,32.08271488117371,32.00565786142921
942,61,45324,45328,1365.5,1346.8686386917454,1346.8686386917454,,-1202.6948345876065,66.18179478407859,-0.014438893272597009,2022-10-23 23:00:00,2022-10-24 03:00:00,0 days 04:00:00,,6.011708083777385,9.904535322193055,8.519535617120454,8.842845084354888,20197.073205,23783.449735000002,30.670541640505476,37.11295817117313
943,25,45324,45328,1365.5,1346.8686386917454,1346.8686386917454,1441.77011444286,-492.90771909328134,27.123686386917456,-0.014438893272597009,2022-10-23 23:00:00,2022-10-24 03:00:00,0 days 04:00:00,,6.011708083777385,9.904535322193055,8.519535617120454,8.842845084354888,20197.073205,23783.449735000002,30.670541640505476,37.11295817117313
944,16,45364,45366,1382.15,1470.3585541370344,1360.5754645442807,1470.3585541370344,1393.0808114460717,18.25605474647702,0.06299428478484922,2022-10-25 15:00:00,2022-10-25 17:00:00,0 days 02:00:00,,4.967694824414399,10.008869539763413,11.724771458582893,17.73885906377812,26029.36614,38382.182295,22.558790843128406,30.170012918800886
945,67,45364,45369,1382.15,1474.9590771733724,1474.9590771733724,,6141.6376473476985,76.57052326824638,0.06632147997142351,2022-10-25 15:00:00,2022-10-25 20:00:00,0 days 05:00:00,,4.967694824414399,21.29975121153028,11.724771458582893,21.96480807693898,26029.36614,50172.67086500001,22.558790843128406,38.96297386398449
946,12,45370,45603,1473.85,1671.5332726924507,1425.5274222307341,1671.5332726924507,2357.101432600486,15.097839708923763,0.13327348060072192,2022-10-25 21:00:00,2022-11-04 14:00:00,9 days 17:00:00,,24.455633139065313,11.22849547188969,22.24303607144335,20.808465088035817,51033.040974999996,33167.446645,40.04764141699732,31.53654115670892
947,29,45370,45605,1473.85,1624.535706045631,1624.535706045631,,4333.944201133174,35.94127419012932,0.10139861706633155,2022-10-25 21:00:00,2022-11-04 16:00:00,9 days 19:00:00,,24.455633139065313,14.920485757195905,22.24303607144335,22.1960234687656,51033.040974999996,41071.882545,40.04764141699732,33.979428684535634
948,30,45606,45660,1621.91,1573.0687483687157,1573.0687483687157,,-1503.5772939189571,38.33974498042459,-0.030901371303359525,2022-11-04 17:00:00,2022-11-06 23:00:00,2 days 06:00:00,,16.264254959660207,-4.527736160279259,21.66773607813948,12.976727245809503,42214.715294999995,17777.966975,34.47601103370655,24.93543242206488
949,13,45606,45660,1621.91,1573.0687483687157,1573.0687483687157,1821.6642112188904,-651.5501606982148,16.613889491517323,-0.030901371303359525,2022-11-04 17:00:00,2022-11-06 23:00:00,2 days 06:00:00,,16.264254959660207,-4.527736160279259,21.66773607813948,12.976727245809503,42214.715294999995,17777.966975,34.47601103370655,24.93543242206488
950,-24,45689,45690,1507.06,1448.7298059328689,1549.8528089825627,1448.7298059328689,1371.54907547419,28.375582136955543,0.03792010812094931,2022-11-08 04:00:00,2022-11-08 05:00:00,0 days 01:00:00,,-10.506264550769899,-13.341418616702358,22.07553625887392,23.635140811811507,38822.84693,44270.378205,30.389337756264847,33.121155344039444
951,-25,45689,45692,1507.06,1497.3466343221448,1497.3466343221448,,212.79007560315625,30.044066343221452,0.005647819611778075,2022-11-08 04:00:00,2022-11-08 07:00:00,0 days 03:00:00,,-10.506264550769899,-18.33275148986788,22.07553625887392,23.468208148959924,38822.84693,46327.291915,30.389337756264847,35.840951424973525
952,-20,45700,45701,1443.98,1494.9083659489208,1494.9083659489208,,-1042.0784259060079,23.511106927591367,-0.03608354776056482,2022-11-08 15:00:00,2022-11-08 16:00:00,0 days 01:00:00,,-27.92004067087155,-27.023667536883277,24.04171290051846,31.289447693338566,59615.69104500001,68616.481325,45.2415568013166,42.55048199241174
953,-21,45700,45701,1443.98,1494.9083659489208,1494.9083659489208,1374.8867737060175,-1094.1823472013084,24.68666227397094,-0.03608354776056482,2022-11-08 15:00:00,2022-11-08 16:00:00,0 days 01:00:00,,-27.92004067087155,-27.023667536883277,24.04171290051846,31.289447693338566,59615.69104500001,68616.481325,45.2415568013166,42.55048199241174
954,-11,45704,45718,1345.8,1215.6258164259048,1441.85040128767,1215.6258164259048,1420.6457457227732,11.27027359227398,0.09596493776751734,2022-11-08 19:00:00,2022-11-09 09:00:00,0 days 14:00:00,,-31.322777454809028,-56.57106307641401,49.39796158245805,38.56612978808955,103341.43768,117911.788435,39.384753132835996,46.004209414674435
955,-11,45704,45737,1345.8,1174.15,1324.3876360709842,,1877.0622199999984,11.087780000000002,0.12679597265566941,2022-11-08 19:00:00,2022-11-10 04:00:00,1 days 09:00:00,,-31.322777454809028,-55.09631139904093,49.39796158245805,42.97171151936164,103341.43768,113023.65426999998,39.384753132835996,47.62040476826518
956,-33,45891,45984,1213.58,1169.1493963687692,1246.145109329569,1169.1493963687692,1434.757891798546,31.45202803206776,0.03582583090746656,2022-11-16 14:00:00,2022-11-20 11:00:00,3 days 21:00:00,,-5.200020052607407,0.32905634040414716,14.782805885857154,9.199238339896432,28530.116625000002,14467.674085,20.44807148243929,28.550914234508998
957,-33,45891,46011,1213.58,1135.16,1206.1665660614615,,2556.856631999995,31.003368000000005,0.06384457884935468,2022-11-16 14:00:00,2022-11-21 14:00:00,5 days 00:00:00,,-5.200020052607407,-16.424611400625835,14.782805885857154,14.045356392200201,28530.116625000002,33565.12906,20.44807148243929,42.417373503062485
958,-49,46098,46104,1175.51,1198.3085890317395,1198.3085890317395,,-1163.6577069002594,46.5268443450221,-0.020202394252156235,2022-11-25 05:00:00,2022-11-25 11:00:00,0 days 06:00:00,,3.150336247004922,-0.63728791149393,9.969274591318632,10.133158532059356,16566.151565,16830.324025,27.4146832878554,22.166716624558145
959,-48,46098,46104,1175.51,1198.3085890317395,1198.3085890317395,1144.4446513203552,-1139.9095904329072,45.5773169094094,-0.020202394252156235,2022-11-25 05:00:00,2022-11-25 11:00:00,0 days 06:00:00,,3.150336247004922,-0.63728791149393,9.969274591318632,10.133158532059356,16566.151565,16830.324025,27.4146832878554,22.166716624558145
960,-54,46165,46166,1193.88,1170.6859844202652,1210.8889447584725,1170.6859844202652,1201.4022160422082,51.07462526347773,0.018635197160490814,2022-11-28 00:00:00,2022-11-28 01:00:00,0 days 01:00:00,,0.2540985651340295,-0.877650913949037,7.692671488965603,9.800337811182349,12176.759825,15265.141905000002,26.434990494635205,28.728975470239547
961,-55,46165,46182,1193.88,1177.03,1190.014330736711,,874.5899800000075,52.16002,0.01331929172111107,2022-11-28 00:00:00,2022-11-28 17:00:00,0 days 17:00:00,,0.2540985651340295,-9.673579662217277,7.692671488965603,11.313879778007594,12176.759825,24314.94603,26.434990494635205,31.72844669811573
962,49,46214,46307,1274.76,1243.4726742384598,1243.4726742384598,,-1582.4363227305416,49.35736041507381,-0.02533388153945488,2022-11-30 01:00:00,2022-12-03 22:00:00,3 days 21:00:00,,10.121647614090271,-3.994951450504016,14.277053081169575,8.519592624167375,26479.828360000003,13908.482199999999,39.94493480742669,27.478821104662156
963,21,46214,46307,1274.76,1243.4726742384598,1243.4726742384598,1402.804514479028,-678.1869954559464,21.153154463603062,-0.02533388153945488,2022-11-30 01:00:00,2022-12-03 22:00:00,3 days 21:00:00,,10.121647614090271,-3.994951450504016,14.277053081169575,8.519592624167375,26479.828360000003,13908.482199999999,39.94493480742669,27.478821104662156
964,-53,46308,46310,1242.02,1260.7531037731683,1260.7531037731683,,-1045.913289777911,53.058789799991175,-0.015888804539924934,2022-12-03 23:00:00,2022-12-04 01:00:00,0 days 02:00:00,,-4.765598249124069,-5.88831906921948,8.353193151012551,9.49132470674043,14398.001415,15117.891030000003,29.90261959162005,29.24147809937839
965,-52,46308,46310,1242.02,1260.7531037731683,1260.7531037731683,1216.4512221274979,-1026.1790767632333,52.057680558481906,-0.015888804539924934,2022-12-03 23:00:00,2022-12-04 01:00:00,0 days 02:00:00,,-4.765598249124069,-5.88831906921948,8.353193151012551,9.49132470674043,14398.001415,15117.891030000003,29.90261959162005,29.24147809937839
966,71,46381,46387,1271.31,1251.8773833493146,1251.8773833493146,,-1451.3743038857772,71.65852168712053,-0.016079391811615624,2022-12-07 00:00:00,2022-12-07 06:00:00,0 days 06:00:00,,-3.5027699102831726,-0.9972722537099362,9.052727807107438,8.251403950242926,13446.759965,13551.130845000002,32.64957896310108,24.229023591974585
967,30,46381,46387,1271.31,1251.8773833493146,1251.8773833493146,1350.8579772073488,-613.2567481207509,30.278248600191773,-0.016079391811615624,2022-12-07 00:00:00,2022-12-07 06:00:00,0 days 06:00:00,,-3.5027699102831726,-0.9972722537099362,9.052727807107438,8.251403950242926,13446.759965,13551.130845000002,32.64957896310108,24.229023591974585
968,-48,46389,46419,1224.63,1246.5542966412106,1246.5542966412106,,-1099.8129772736154,47.446738495511255,-0.01870995350421524,2022-12-07 08:00:00,2022-12-08 14:00:00,1 days 06:00:00,,-2.203374995182184,-1.8586974566920462,10.163047283627831,7.887649862973452,17517.139815,12032.29288,28.00607977404379,20.484559510919272
969,-48,46389,46419,1224.63,1246.5542966412106,1246.5542966412106,1194.7332318528947,-1099.8129772736154,47.446738495511255,-0.01870995350421524,2022-12-07 08:00:00,2022-12-08 14:00:00,1 days 06:00:00,,-2.203374995182184,-1.8586974566920462,10.163047283627831,7.887649862973452,17517.139815,12032.29288,28.00607977404379,20.484559510919272
970,76,46424,46442,1287.3,1265.438232012181,1265.438232012181,,-1739.0976093274062,77.60324225317032,-0.017775858992172565,2022-12-08 19:00:00,2022-12-09 13:00:00,0 days 18:00:00,,3.092121072690682,9.48099650729743,10.132369605248194,10.70601419496464,17151.687035000003,21974.689290000002,26.65277579903972,40.24584688217006
971,19,46424,46442,1287.3,1265.438232012181,1265.438232012181,1376.7345054047132,-434.77440233185155,19.40081056329258,-0.017775858992172565,2022-12-08 19:00:00,2022-12-09 13:00:00,0 days 18:00:00,,3.092121072690682,9.48099650729743,10.132369605248194,10.70601419496464,17151.687035000003,21974.689290000002,26.65277579903972,40.24584688217006
972,-49,46504,46521,1244.78,1260.7500277590107,1260.7500277590107,,-831.6397487356005,49.10838854407661,-0.013634730450452479,2022-12-12 03:00:00,2022-12-12 20:00:00,0 days 17:00:00,,-2.4215101143996844,-3.537357132795765,7.14553119698501,6.391648081944295,11628.569059999998,13629.892045,20.94571483172129,26.477222512503705
973,-49,46504,46521,1244.78,1260.7500277590107,1260.7500277590107,1222.9790530558946,-831.6397487356005,49.10838854407661,-0.013634730450452479,2022-12-12 03:00:00,2022-12-12 20:00:00,0 days 17:00:00,,-2.4215101143996844,-3.537357132795765,7.14553119698501,6.391648081944295,11628.569059999998,13629.892045,20.94571483172129,26.477222512503705
